,rainfall,pv_capacity,solar_power,peak_demand,date,prev_demand_min,prev_demand_max,prev_demand_mean,prev_demand_std,prev_temp_min,prev_temp_max,prev_temp_mean,prev_temp_std,max_temp,min_temp,prev_solar_min,prev_solar_max,prev_solar_mean,prev_solar_std,prev_peak_time
3495,0.0,503602,0.0,10009.09,2019-07-28,6859.18,9594.36,8053.996666666666,800.0803495456429,8.1,18.5,12.672916666666666,3.2841812725861637,18.2,4.4,0.0,499.67,122.36416666666668,178.89158866485442,18:30:00
3496,0.0,503602,0.0,10857.48,2019-07-29,6697.94,10009.09,7937.750416666667,999.852640972357,4.4,18.2,10.36875,4.5509950396659224,20.0,4.2,0.0,584.83,149.15583333333333,214.85106554118929,19:00:00
3497,2.4,503602,0.0,11107.04,2019-07-30,6704.92,10857.48,8762.643125,1194.4850069900708,4.2,20.0,11.585416666666667,5.253853280286778,15.1,10.0,0.0,579.2,147.17208333333335,212.17660840209078,18:30:00
3498,0.0,503602,0.0,11079.06,2019-07-31,6882.28,11107.04,8927.827500000001,1149.6058107067129,10.0,15.1,12.610416666666666,1.5080266919209688,16.3,7.6,0.0,249.2,67.91166666666668,95.80544460682835,18:30:00
3499,0.0,510486,0.0,10579.81,2019-08-01,7052.88,11079.06,8950.288125000001,1127.615395128345,7.6,16.3,11.808333333333332,2.890765438892446,19.4,8.0,0.0,477.9,102.90833333333332,150.71622309695107,18:30:00
3500,0.0,510486,308.58,10313.56,2019-08-02,7104.23,10579.81,8706.878333333332,1051.1389204629686,8.0,19.4,12.43125,3.8564207995210698,17.9,7.0,0.0,544.5,146.99791666666667,208.70817868710012,19:00:00
3501,0.0,510486,0.0,9627.97,2019-08-03,7062.71,10313.56,8724.386875,960.8366749651638,7.0,17.9,11.466666666666667,3.8804108870688245,20.7,4.4,0.0,408.48,95.31083333333333,136.04607518689713,08:00:00
3502,0.2,510486,0.0,10077.0,2019-08-04,6824.88,9627.97,8075.1485416666665,898.7248566103625,4.4,20.7,10.63125,4.936324597503174,17.1,7.5,0.0,629.03,168.055,236.32120084794082,18:30:00
3503,0.0,510486,0.0,10431.74,2019-08-05,6633.02,10077.0,7996.078333333334,994.654951732345,7.5,17.1,11.81875,3.173470900007041,20.3,6.0,0.0,566.25,137.90458333333333,201.17196488627752,18:30:00
3504,0.0,510486,0.0,10594.11,2019-08-06,6721.99,10431.74,8478.542916666667,1108.0776276246968,6.0,20.3,12.404166666666667,4.879263910884177,20.9,2.0,0.0,611.38,162.10541666666668,228.6378009755366,18:30:00
3505,0.0,510486,489.15,10385.12,2019-08-07,6976.92,10594.11,8647.489375,1128.2764781423868,2.0,20.9,10.179166666666667,5.657003128615285,22.5,1.6,0.0,653.25,176.29458333333332,245.23553232064205,19:00:00
3506,0.0,510486,0.0,10532.23,2019-08-08,6986.87,10385.12,8550.828333333333,1045.0669485473647,1.6,22.5,10.760416666666666,7.170172839346294,19.9,3.1,0.0,646.8,170.12958333333333,236.62115584278567,08:00:00
3507,0.0,510486,0.0,10732.08,2019-08-09,6778.46,10532.23,8588.163333333334,1077.3843135770276,3.1,19.9,11.981250000000001,6.04999230701111,16.7,10.9,0.0,617.15,137.86916666666667,194.36662978169642,19:00:00
3508,0.0,510486,0.0,10713.3,2019-08-10,6778.86,10732.08,8629.126666666667,1098.472834110163,10.9,16.7,13.856250000000001,1.593057577995382,14.7,8.7,0.0,601.12,159.77583333333334,222.16850075565213,18:30:00
3509,0.0,510486,0.0,11128.43,2019-08-11,6819.96,10713.3,8524.990833333333,1062.0271707143188,8.7,14.7,11.252083333333333,1.7985797687056209,15.1,5.2,0.0,590.38,158.20125,220.43725834702536,18:30:00
3510,0.0,510486,0.0,11123.4,2019-08-12,6684.73,11128.43,8562.637499999999,1249.4771233250997,5.2,15.1,11.043750000000001,2.3507270265157305,17.8,4.4,0.0,458.15,129.5325,177.32096479956,18:30:00
3511,0.0,510486,0.0,11221.11,2019-08-13,6990.79,11123.4,8938.932708333334,1243.6057381486862,4.4,17.8,11.197916666666666,3.8395749755549495,17.8,2.8,0.0,629.15,154.44416666666666,222.91873661105632,19:00:00
3512,0.0,510486,0.0,10980.71,2019-08-14,7285.64,11221.11,9063.235416666666,1194.2736671850967,2.8,17.8,9.347916666666666,5.008715365233793,18.9,5.3,0.0,677.97,181.76541666666665,252.38457669400918,19:00:00
3513,0.0,510486,0.0,10634.82,2019-08-15,7358.54,10980.71,9026.402291666667,1108.847404322777,5.3,18.9,10.327083333333333,4.899185324517908,20.3,3.0,0.0,684.05,185.86333333333334,256.670635622348,19:00:00
3514,0.0,510486,618.75,10279.37,2019-08-16,7113.18,10634.82,8728.33625,1139.8123150085771,3.0,20.3,10.204166666666667,6.170760094335541,24.1,1.6,0.0,690.3,190.0716666666667,260.4104947498977,19:00:00
3515,0.0,510486,0.0,9176.7,2019-08-17,7129.66,10279.37,8435.025208333334,883.8375961727728,1.6,24.1,12.602083333333333,8.061083016391974,17.7,6.9,0.0,694.45,187.34124999999997,258.3394414589028,08:00:00
3516,0.0,510486,0.0,9095.48,2019-08-18,6638.83,9176.7,7695.3845833333335,783.57691655192,6.9,17.7,12.31875,3.872909525342589,20.5,5.4,0.0,630.33,173.48874999999998,238.45423179101388,18:30:00
3517,0.0,510486,0.0,11101.06,2019-08-19,6294.42,9095.48,7364.1483333333335,808.909039573391,5.4,20.5,13.885416666666666,5.641487263665434,16.0,9.3,0.0,673.1,183.83333333333334,252.16103972806266,18:30:00
3518,0.0,510486,0.0,10610.94,2019-08-20,6176.72,11101.06,8274.265833333333,1404.4508838973834,9.3,16.0,12.9375,2.010676291434345,20.1,6.2,0.0,677.05,189.34124999999997,258.0990601751542,19:00:00
3519,0.0,510486,0.0,9902.02,2019-08-21,6887.72,10610.94,8520.265000000001,1114.188018743084,6.2,20.1,12.90625,4.559227549822868,21.0,3.6,0.0,707.67,196.595,267.516193274033,19:00:00
3520,0.0,510486,0.0,10631.44,2019-08-22,6674.28,9902.02,8144.848125,955.0119182762072,3.6,21.0,14.59375,5.607305502645634,18.6,7.9,0.0,703.47,194.215,265.161374886907,19:00:00
3521,0.0,510486,647.03,10224.82,2019-08-23,6551.89,10631.44,8358.835000000001,1138.2852023875503,7.9,18.6,13.689583333333333,2.8101820629543486,18.1,5.1,0.0,577.45,141.34,195.40719656982085,18:30:00
3522,0.0,510486,0.0,8763.7,2019-08-24,7180.89,10224.82,8535.390416666667,1019.3864207055998,5.1,18.1,11.216666666666667,4.279706359649303,24.6,1.4,0.0,718.05,183.25625,254.8890129630057,08:00:00
3523,0.0,510486,0.0,9256.61,2019-08-25,6239.62,8763.7,7548.459583333333,798.6977825104165,1.4,24.6,12.379166666666668,8.266233759541034,21.2,3.4,0.0,737.05,206.45333333333335,278.90086828884114,18:30:00
3524,0.0,510486,0.0,10654.74,2019-08-26,6186.8,9256.61,7335.664583333334,908.010664395051,3.4,21.2,12.614583333333334,5.732809254663423,15.6,12.5,0.0,733.2,203.77958333333333,276.0688086229655,19:00:00
3525,2.2,510486,0.0,10330.7,2019-08-27,6429.03,10654.74,8437.90625,1136.997319878623,12.5,15.6,13.789583333333333,0.6836197721744179,16.7,11.5,0.0,310.58,85.55833333333334,116.09291876591206,18:30:00
3526,0.2,510486,0.0,9741.18,2019-08-28,6771.91,10330.7,8411.273958333333,932.0822546999549,11.5,16.7,13.887500000000001,1.4467314591497682,21.1,7.8,0.0,545.03,151.39666666666668,206.04002592538504,19:00:00
3527,0.0,510486,0.0,11185.92,2019-08-29,6810.33,9741.18,8190.471666666667,849.325506250328,7.8,21.1,13.454166666666666,4.30397927372478,13.8,5.6,0.0,670.5,192.69125,258.3123628796914,19:00:00
3528,27.6,510486,0.0,10844.13,2019-08-30,6851.37,11185.92,8982.028541666667,1195.7788926300432,5.6,13.8,10.7875,2.339542144695947,14.6,10.4,0.0,351.38,83.86916666666666,119.52837801718236,18:30:00
3529,0.6,510486,0.0,9533.19,2019-08-31,6977.57,10844.13,8997.742083333333,1010.5735613743112,10.4,14.6,12.93125,1.1634790546624787,16.9,12.3,0.0,279.7,57.84125,88.40505807410067,18:30:00
3530,0.0,517734,0.0,8797.35,2019-09-01,6685.65,9533.19,7980.7247916666665,752.6140053994216,12.3,16.9,14.4625,1.546805218176719,22.9,7.9,0.0,331.98,90.14666666666666,121.07578121640644,18:30:00
3531,0.0,517734,0.0,9800.14,2019-09-02,6067.46,8797.35,7258.67125,794.0720960799921,7.9,22.9,14.612499999999999,4.682589981641592,19.5,7.2,0.0,744.95,206.73291666666668,279.652718721132,19:00:00
3532,0.0,517734,0.0,9324.74,2019-09-03,6351.0,9800.14,7872.158541666667,962.155314403033,7.2,19.5,13.314583333333333,4.0753012985249155,22.8,7.7,0.0,750.05,215.13791666666668,284.4870626247994,19:00:00
3533,0.0,517734,0.0,9098.87,2019-09-04,6024.08,9324.74,7748.876041666666,877.4992429741282,7.7,22.8,14.635416666666666,5.390081102430661,27.5,6.4,0.0,766.45,217.665,289.3432278693071,19:00:00
3534,0.0,517734,0.0,9100.1,2019-09-05,6490.56,9098.87,7686.75125,715.6854834668738,6.4,27.5,17.125,7.498808415980132,21.3,11.5,0.0,774.17,222.08749999999998,294.0040976646704,18:30:00
3535,0.0,517734,0.0,8789.45,2019-09-06,6374.05,9100.1,7645.136041666668,698.5677025741622,11.5,21.3,16.587500000000002,2.90455438410314,29.5,11.2,0.0,758.42,215.46833333333333,285.0333872723142,19:00:00
3536,0.0,517734,0.0,8842.99,2019-09-07,6257.58,8789.45,7604.134999999999,649.7283507154388,11.2,29.5,17.120833333333334,5.353382638459432,18.2,6.2,0.0,797.1,216.24291666666667,291.97674572558606,18:30:00
3537,0.2,517734,0.0,9178.66,2019-09-08,6109.13,8842.99,7195.145208333332,820.1284085421178,6.2,18.2,13.895833333333334,3.368752426017889,18.5,10.3,0.0,803.67,233.8970833333333,306.7845047472479,19:00:00
3538,0.1500000000000005,517734,0.0,10633.88,2019-09-09,6042.46,9178.66,7147.282916666667,929.9846667369194,10.3,18.5,14.314583333333333,2.3070649663295675,17.3,10.1,0.0,809.8,235.01666666666668,307.92614302599463,19:00:00
3539,0.099999999999999,517734,0.0,10404.39,2019-09-10,6238.23,10633.88,8069.44,1195.9941061994525,10.1,17.3,13.041666666666666,1.9905984701851709,16.4,7.1,0.0,766.58,195.84583333333333,265.83171158334994,18:30:00
3540,0.0499999999999995,517734,0.0,9501.1,2019-09-11,6841.51,10404.39,8310.240208333335,991.3456365358552,7.1,16.4,11.694791666666667,3.0693099852346277,19.5,5.9,0.0,529.92,155.18541666666667,202.03718245800047,19:00:00
3541,0.0,517734,0.0,9333.12,2019-09-12,6899.68,9501.1,7997.701249999999,846.4241800271146,5.9,19.5,12.65,4.471422259335008,25.5,5.9,0.0,796.12,231.69375000000002,303.4814647841828,19:00:00
3542,0.2,517734,0.0,8752.1,2019-09-13,6555.53,9333.12,7891.0547916666665,776.29434869028,5.9,25.5,15.075000000000001,6.63188622441738,19.7,10.7,0.0,771.58,198.95375,266.0686649546403,19:00:00
3543,0.0,517734,0.0,8366.86,2019-09-14,6600.46,8752.1,7588.776041666667,642.5712594500569,10.7,19.7,15.6,2.4845908092403657,18.8,6.9,0.0,765.45,222.975,291.5655261485793,18:30:00
3544,0.0,517734,0.0,8132.59,2019-09-15,6169.2,8366.86,7047.497083333333,661.4391124386675,6.9,18.8,13.143749999999999,4.328770954754179,27.1,6.5,0.0,743.4,220.59124999999997,283.5665562864368,19:00:00
3545,0.0,517734,0.0,9267.99,2019-09-16,5990.73,8132.59,6758.112708333333,596.2002698891652,6.5,27.1,16.25,7.201891004628799,27.1,9.4,0.0,844.78,244.26708333333332,317.5739676493432,19:00:00
3546,9.4,517734,0.0,10887.57,2019-09-17,5747.89,9267.99,7418.847916666667,906.2700964309304,9.4,27.1,16.564583333333335,5.648893304654984,14.6,8.5,0.0,555.72,147.07166666666666,195.6266554177346,18:30:00
3547,47.0,517734,0.0,9888.51,2019-09-18,6233.48,10887.57,8596.065,1279.630046033086,8.5,14.6,11.858333333333334,2.0293415065864626,16.5,13.4,0.0,199.98,34.0775,45.58299185889963,18:30:00
3548,24.6,517734,0.0,9213.42,2019-09-19,6240.05,9888.51,8185.37625,918.7073870334842,13.4,16.5,14.762500000000001,0.9922304553861198,20.4,14.2,0.0,527.45,121.90833333333335,170.5335693581008,19:00:00
3549,2.2,517734,0.0,8620.86,2019-09-20,6274.61,9213.42,7732.025000000001,741.9058732979832,14.2,20.4,17.204166666666666,2.0496972618531304,21.4,12.0,0.0,671.5,179.94458333333333,243.5545538889294,19:00:00
3550,0.2,517734,0.0,8118.7,2019-09-21,6182.63,8620.86,7461.552708333334,589.3974314997196,12.0,21.4,17.64375,2.8533598150325434,24.5,15.0,0.0,717.88,211.45333333333335,274.4343022325088,18:30:00
3551,0.0,517734,0.0,8278.69,2019-09-22,5910.81,8118.7,6934.425416666666,561.3308150145767,15.0,24.5,19.510416666666668,2.509067774949647,23.2,15.7,0.0,734.22,182.26166666666666,244.6534341944142,18:30:00
3552,0.0,517734,0.0,9196.73,2019-09-23,5656.62,8278.69,6606.638125,726.8578946942703,15.7,23.2,18.385416666666668,1.9117764472859147,20.8,7.6,0.0,542.75,166.05083333333334,214.6738520440215,19:00:00
3553,0.0,517734,0.0,9076.38,2019-09-24,5836.82,9196.73,7297.0252083333335,886.7244202981818,7.6,20.8,15.066666666666668,3.8443289724250898,21.4,6.6,0.0,813.25,222.10083333333333,290.9802121230293,19:00:00
3554,0.0,517734,0.0,8996.85,2019-09-25,6327.53,9076.38,7443.4375,777.2920520586952,6.6,21.4,13.275,4.567577690356981,19.6,6.8,0.0,892.1,270.0825,340.742411723003,19:00:00
3555,0.0,517734,0.0,9023.3,2019-09-26,6253.77,8996.85,7462.665416666667,726.609564615903,6.8,19.6,13.852083333333333,4.2861473839758615,20.2,10.6,0.0,871.58,259.04125,332.17704000564953,19:00:00
3556,0.0,517734,0.0,8471.28,2019-09-27,6307.63,9023.3,7507.738541666667,696.4783445243978,10.6,20.2,16.127083333333335,3.024069372116963,25.4,10.7,0.0,745.08,203.60791666666668,267.68067932892154,19:00:00
3557,0.0,517734,0.0,8208.14,2019-09-28,6195.74,8471.28,7219.507291666666,593.3035472484679,10.7,25.4,18.075,4.810339042326191,19.1,10.4,0.0,880.25,239.03562499999998,314.46058482948723,19:00:00
3558,0.0,517734,0.0,8280.08,2019-09-29,5999.14,8208.14,6799.936666666667,651.4303108213022,10.4,19.1,15.391666666666666,2.233862539184457,21.4,8.9,0.0,889.85,263.21520833333335,333.93997220636777,19:00:00
3559,0.0,517734,0.0,9177.25,2019-09-30,5795.17,8280.08,6658.626666666667,717.2864956069803,8.9,21.4,15.697916666666666,3.6034551730800204,18.4,12.2,0.0,853.47,257.2676041666667,323.8785313643254,19:00:00
3560,0.0,525778,0.0,9045.13,2019-10-01,6023.86,9177.25,7498.275833333333,828.4468481026436,12.2,18.4,15.081249999999999,1.394313107789349,20.0,8.7,0.0,523.97,134.76645833333333,186.79681684368822,19:00:00
3561,0.0,525778,0.0,8697.39,2019-10-02,6277.74,9045.13,7516.411666666667,690.2074371361223,8.7,20.0,15.012500000000001,3.5187416150083397,25.4,8.7,0.0,786.45,215.86239583333335,274.2392171797291,19:00:00
3562,0.0,525778,0.0,8895.75,2019-10-03,6253.67,8697.39,7284.269583333334,641.4980647520879,8.7,25.4,16.645833333333332,5.731137733147935,29.9,10.1,0.0,918.42,281.5097916666667,349.53111774380307,19:00:00
3563,0.0,525778,0.0,8515.09,2019-10-04,6094.35,8895.75,7377.9725,715.0953000095478,10.1,29.9,19.712500000000002,7.025262166683767,32.7,10.7,0.0,922.33,283.74135416666667,353.1233903096275,19:00:00
3564,9.8,525778,0.0,7964.32,2019-10-05,5933.1,8515.09,7304.133541666667,685.1936973679219,10.7,32.7,19.014583333333334,6.341319735899444,18.2,15.0,0.0,944.53,279.4944791666667,352.81212172546606,18:30:00
3565,0.6,525778,0.0,7636.42,2019-10-06,5929.72,7964.32,6950.078333333334,516.3252176941878,15.0,18.2,16.48125,0.8731591578249733,23.4,15.3,0.0,535.33,122.28635416666667,169.55395196941407,19:00:00
3566,0.2,525778,0.0,7917.97,2019-10-07,5829.02,7636.42,6558.404166666667,521.8913757316944,15.3,23.4,18.654166666666665,2.671517086993695,21.1,16.5,0.0,742.92,186.49041666666665,244.70955940607698,18:30:00
3567,0.0,525778,0.0,8555.61,2019-10-08,5800.41,7917.97,6638.026875,640.2572486954346,16.5,21.1,18.943749999999998,1.3608361400256823,23.0,12.8,0.0,820.8,235.175625,299.6084278308283,18:30:00
3568,0.0,525778,0.0,8499.57,2019-10-09,5950.01,8555.61,7345.208750000001,714.5033268079872,12.8,23.0,16.66875,2.8695137292846655,17.9,9.7,0.0,784.58,197.15583333333333,266.88496234100353,18:30:00
3569,0.0,525778,0.0,8414.78,2019-10-10,6159.22,8499.57,7284.400000000001,643.3242216798624,9.7,17.9,14.38125,2.6496612589601045,18.7,9.9,0.0,815.7,249.63791666666665,308.0992622789675,19:00:00
3570,2.4,525778,0.0,8448.88,2019-10-11,6255.91,8414.78,7313.3220833333335,594.1183239158581,9.9,18.7,14.8125,2.5085068034547406,17.3,10.2,0.0,762.3,237.05125,294.0946364991263,18:30:00
3571,8.0,525778,0.0,8343.71,2019-10-12,6228.3,8448.88,7500.952916666666,605.7310707747707,10.2,17.3,14.314583333333333,2.0943682928509224,17.0,11.2,0.0,667.5,201.595,250.45548491804266,19:00:00
3572,0.4,525778,0.0,8151.55,2019-10-13,6049.91,8343.71,7251.477708333333,600.7426971930715,11.2,17.0,14.091666666666667,1.777618934984151,18.5,9.8,0.0,565.58,129.9065625,174.42783784131478,18:30:00
3573,0.0,525778,0.0,8488.89,2019-10-14,5955.67,8151.55,6772.818958333333,619.335821472056,9.8,18.5,13.908333333333333,3.0612772562635215,22.0,9.1,0.0,754.42,218.051875,271.2277359068076,19:00:00
3574,0.0,525778,0.0,8469.65,2019-10-15,6038.31,8488.89,7302.2716666666665,660.2013975258119,9.1,22.0,16.233333333333334,4.719237827632644,25.2,11.3,0.0,928.6,263.34375,329.649321377391,19:00:00
3575,0.0,525778,0.0,8498.22,2019-10-16,6065.21,8469.65,7310.0720833333335,623.9424630318813,11.3,25.2,18.825,4.444528072499266,25.1,14.4,0.0,951.72,285.88166666666666,352.821130553781,19:00:00
3576,0.0,525778,0.0,8263.08,2019-10-17,6114.78,8498.22,7445.292708333333,645.5256181502434,14.4,25.1,19.922916666666666,2.760144891612582,27.4,15.5,0.0,896.25,219.66739583333333,299.9553048354456,18:30:00
3577,0.0,525778,0.0,7948.88,2019-10-18,6069.45,8263.08,7260.325208333333,572.347839803397,15.5,27.4,20.372916666666665,3.7089162024994744,24.8,8.1,0.0,899.08,296.3796875,353.37372694215026,19:00:00
3578,0.0,525778,0.0,7628.16,2019-10-19,6074.31,7948.88,7018.238333333334,560.0373934412611,8.1,24.8,16.652083333333334,4.359679354954238,28.2,7.1,0.0,1018.83,329.250625,392.5301608233233,19:00:00
3579,0.0,525778,0.0,7794.19,2019-10-20,5860.24,7628.16,6634.948958333333,508.7065283272095,7.1,28.2,18.291666666666668,7.186744101478905,20.3,7.7,0.0,997.03,287.11541666666665,370.19036517146156,19:00:00
3580,0.0,525778,0.0,8319.76,2019-10-21,5735.88,7794.19,6477.165,628.9147255053315,7.7,20.3,14.989583333333334,3.965931490665525,22.8,8.4,0.0,1008.1,323.60520833333334,387.87743850339604,19:00:00
3581,0.0,525778,0.0,8298.95,2019-10-22,5983.69,8319.76,7224.818958333333,654.4969614260355,8.4,22.8,15.879166666666668,4.941184212153976,24.1,9.3,0.0,976.53,310.74635416666666,373.44466865458327,19:00:00
3582,0.0,525778,0.0,8579.75,2019-10-23,6084.82,8298.95,7282.838333333333,609.3839632840705,9.3,24.1,17.339583333333334,4.926858201489936,25.1,13.2,0.0,1006.15,323.4733333333333,384.53426094672494,18:00:00
3583,0.0,525778,0.0,8867.53,2019-10-24,6114.36,8579.75,7396.582291666667,676.8106697113018,13.2,25.1,19.29375,4.121733071250282,25.8,15.8,0.0,980.42,308.06625,374.32012333781677,18:00:00
3584,0.0,525778,0.0,9514.79,2019-10-25,6083.82,8867.53,7602.246666666666,807.971940955644,15.8,25.8,20.697916666666668,3.469839016643058,35.0,13.9,0.0,965.03,299.04197916666664,365.105336860444,18:00:00
3585,0.2,525778,0.0,7875.88,2019-10-26,6119.26,9514.79,7946.533125000001,1005.4024638478387,13.9,35.0,24.397916666666664,7.217222002939654,30.6,18.8,0.0,961.33,289.00895833333334,359.5482951210084,16:30:00
3586,0.0,525778,0.0,7694.57,2019-10-27,5988.11,7875.88,6995.93,521.8880850233718,18.8,30.6,25.15416666666667,3.328660732111872,22.3,12.0,0.0,895.08,264.6175,319.0502905532725,17:30:00
3587,0.0,525778,0.0,8243.99,2019-10-28,5729.21,7694.57,6412.172291666667,619.6939625648428,12.0,22.3,17.589583333333334,3.139131170172106,20.5,10.7,0.0,1044.88,342.6483333333333,402.1435263317905,19:00:00
3588,0.0,525778,0.0,8443.09,2019-10-29,5946.6,8243.99,7188.780416666667,631.7832140919326,10.7,20.5,15.86875,3.5056280737535968,25.3,10.5,0.0,851.25,280.27677083333333,325.7699306446545,19:00:00
3589,0.0,525778,0.0,8858.65,2019-10-30,6064.91,8443.09,7311.275416666666,654.3166735105153,10.5,25.3,18.272916666666667,4.975845467914712,28.6,13.8,0.0,983.45,317.68114583333335,378.83701365654906,19:00:00
3590,0.0,525778,0.0,9272.97,2019-10-31,6048.77,8858.65,7586.256249999999,778.4824654022918,13.8,28.6,20.616666666666667,4.825346788698784,28.2,14.8,0.0,706.9,212.875625,258.1045064042797,17:00:00
3591,0.0,534919,0.0,9039.92,2019-11-01,6090.9,9272.97,7817.087916666666,912.6725455961349,14.8,28.2,20.847916666666666,4.108941447951655,25.9,12.9,0.0,945.97,303.44614583333333,362.36006514656225,17:00:00
3592,0.0,534919,0.0,8302.58,2019-11-02,6156.37,9039.92,7721.062916666667,785.1353770866616,12.9,25.9,20.33125,3.7803048537431514,27.6,15.1,0.0,984.4,315.29364583333336,380.6854425352165,17:00:00
3593,0.0,534919,0.0,8360.95,2019-11-03,6074.42,8302.58,7231.15125,661.8543085765804,15.1,27.6,21.3125,3.934226518373383,30.4,15.2,0.0,809.0,286.1717708333333,331.31710644305315,17:00:00
3594,14.4,534919,0.0,8475.74,2019-11-04,5984.93,8360.95,7154.219791666666,778.9864406803141,15.2,30.4,21.764583333333334,4.786838764216936,23.4,16.2,0.0,816.7,222.0328125,289.0165144308021,19:00:00
3595,0.2,534919,0.0,8276.54,2019-11-05,5982.12,8475.74,7424.59875,704.4165507667659,16.2,23.4,19.314583333333335,2.2776424525908303,18.5,11.5,0.0,990.0,312.9184375,364.6117755684049,17:00:00
3596,0.0,534919,0.0,8311.68,2019-11-06,6150.31,8276.54,7308.133333333334,568.8555139267114,11.5,18.5,15.9625,1.6907287865850102,28.5,9.9,0.0,738.58,252.72354166666665,284.6524375144791,19:00:00
3597,0.0,534919,0.0,8871.9,2019-11-07,6023.46,8311.68,7087.315416666667,642.8775736962087,9.9,28.5,18.64375,6.133199028170284,29.8,16.4,0.0,1052.22,350.7109375,405.77872750868846,18:00:00
3598,0.0,534919,0.0,8659.74,2019-11-08,5961.08,8871.9,7504.716041666667,820.9310481858317,16.4,29.8,24.160416666666666,3.829212439627948,29.9,14.3,0.0,1051.65,342.17375,400.5080011346495,18:00:00
3599,0.0,534919,0.0,7507.31,2019-11-09,6099.75,8659.74,7494.079791666667,699.3213969346232,14.3,29.9,22.2375,5.0310366513506946,19.0,12.3,0.0,1024.75,319.5803125,383.6999548993899,17:00:00
3600,0.0,534919,0.0,7695.01,2019-11-10,5695.18,7507.31,6505.583750000001,519.6724939872366,12.3,19.0,15.916666666666666,2.1212534766163,23.0,13.7,0.0,1059.75,341.8027083333333,403.93031202460674,19:00:00
3601,0.0,534919,0.0,8653.88,2019-11-11,5709.96,7695.01,6433.600625,638.7059375264298,13.7,23.0,18.035416666666666,2.8151179698899256,25.9,11.7,0.0,1038.6,347.5471875,401.63936680690205,19:30:00
3602,0.0,534919,0.0,10183.0,2019-11-12,5956.39,8653.88,7309.103541666666,759.0531797630948,11.7,25.9,19.070833333333333,4.827798861175933,35.4,11.6,0.0,1009.95,337.32802083333337,390.1093256161684,18:00:00
3603,0.0,534919,0.0,8149.4,2019-11-13,6052.86,10183.0,7874.787083333334,1205.8825753231145,11.6,35.4,23.197916666666668,9.037474924678044,22.0,12.6,0.0,1043.5,337.15520833333335,398.3402145752146,17:00:00
3604,0.0,534919,0.0,8397.91,2019-11-14,6014.37,8149.4,7101.927500000001,593.3234295179092,12.6,22.0,17.506249999999998,2.9741014198105535,24.8,11.1,0.0,1089.62,367.9667708333333,419.5582588860062,19:30:00
3605,0.0,534919,0.0,9016.46,2019-11-15,6072.53,8397.91,7306.46875,645.2703061034425,11.1,24.8,18.558333333333334,4.3530783108211875,32.8,10.7,0.0,1023.97,340.9007291666666,394.6641206247401,19:30:00
3606,0.0,534919,0.0,7694.43,2019-11-16,6029.96,9016.46,7509.996458333334,817.382015910552,10.7,32.8,22.83125,7.615665720191643,21.4,16.8,0.0,1053.9,332.52000000000004,390.65628014945923,17:00:00
3607,0.0,534919,0.0,7672.29,2019-11-17,5961.85,7694.43,6781.366666666666,502.4116301012473,16.8,21.4,19.266666666666666,1.3236528009975457,20.9,17.0,0.0,828.4,275.06635416666666,317.09395918704354,19:00:00
3608,0.0,534919,0.0,8692.17,2019-11-18,5881.72,7672.29,6679.681041666667,527.8963919108644,17.0,20.9,18.5625,1.1617347630050787,25.9,13.1,0.0,883.15,249.7536458333333,322.2013767531694,19:30:00
3609,0.0,534919,0.0,10106.45,2019-11-19,6038.11,8692.17,7382.715208333334,754.4017890848505,13.1,25.9,19.51875,3.8502642213837857,34.6,11.8,0.0,1002.8,319.09697916666664,384.5645242054739,18:00:00
3610,0.0,534919,0.0,9068.55,2019-11-20,6161.05,10106.45,8006.878125,1135.52229279794,11.8,34.6,22.72083333333333,7.712850794348775,22.9,16.8,0.0,1018.92,323.1141666666667,379.9456308520288,17:00:00
3611,0.0,534919,0.0,10655.79,2019-11-21,6260.98,9068.55,7736.680833333333,767.3134734733652,16.8,22.9,19.597916666666666,1.890343837161652,27.2,14.7,0.0,928.25,283.1247916666667,342.8696421257574,17:00:00
3612,0.0,534919,0.0,9104.23,2019-11-22,6334.99,10655.79,8406.476875,1289.2808295261516,14.7,27.2,21.506249999999998,4.264020989629388,22.3,17.3,0.0,976.78,312.12656250000003,368.8453463911691,17:00:00
3613,0.8,534919,0.0,8003.71,2019-11-23,6492.77,9104.23,8071.562083333333,789.9342806894344,17.3,22.3,19.772916666666667,1.5579227281705466,22.1,18.2,0.0,769.3,200.76083333333335,270.922887838237,16:30:00
3614,0.2,534919,0.0,8126.75,2019-11-24,6246.49,8003.71,7213.296249999999,497.00650606052335,18.2,22.1,19.852083333333333,1.0665094354418647,22.7,18.7,0.0,548.88,144.77708333333334,181.45208283084676,17:30:00
3615,0.2,534919,0.0,9436.87,2019-11-25,5964.61,8126.75,6964.984791666667,647.1591334669882,18.7,22.7,19.891666666666666,1.1058516181741755,30.5,17.2,0.0,620.58,174.21729166666668,225.07819005459757,18:00:00
3616,8.2,534919,0.0,9340.89,2019-11-26,6159.54,9436.87,7948.022916666666,1018.1724733758266,17.2,30.5,22.477083333333336,3.8306290569084323,34.0,17.5,0.0,902.03,224.03281249999998,306.8408756403391,15:30:00
3617,0.0,534919,0.0,8346.22,2019-11-27,6218.87,9340.89,8023.526458333334,974.4697215594362,17.5,34.0,24.697916666666668,5.808485706763316,22.7,9.6,0.0,968.0,246.37979166666665,297.74962635515857,17:00:00
