date,true_peak,pred_peak,true_peak_time,pred_peak_time
2014-01-06,9245.2,9029.83,16:00:00,16:00:00
2014-01-07,8278.34,8326.0,10:00:00,10:00:00
2014-01-08,8208.71,8234.77,11:00:00,16:30:00
2014-01-09,8379.02,8452.83,11:00:00,16:00:00
2014-01-10,8975.64,9090.7,16:00:00,16:00:00
2014-01-11,9235.59,9152.47,16:00:00,16:00:00
2014-01-12,8882.13,8667.64,15:00:00,17:00:00
2014-01-13,9986.19,9614.89,16:00:00,16:00:00
2014-01-14,10861.94,10366.7,16:30:00,16:00:00
2014-01-15,11801.11,11364.88,16:00:00,16:00:00
2014-01-16,11845.77,11850.87,16:00:00,16:00:00
2014-01-17,11568.42,11882.99,16:00:00,16:00:00
2014-01-18,10499.93,10075.7,15:00:00,16:00:00
2014-01-19,9132.78,8888.9,16:00:00,17:00:00
2014-01-20,10059.58,9802.81,14:00:00,15:30:00
2014-01-21,9816.5,9420.42,15:30:00,16:00:00
2014-01-22,9313.84,9100.69,09:30:00,13:30:00
2014-01-23,9242.85,9079.52,13:00:00,16:00:00
2014-01-24,9316.97,9176.41,09:30:00,14:00:00
2014-01-25,7904.68,7910.46,09:30:00,09:30:00
2014-01-26,7346.23,7543.19,09:30:00,17:30:00
2014-01-27,8246.15,8654.43,17:30:00,17:00:00
2014-01-28,10070.52,9967.93,16:30:00,16:00:00
2014-01-29,11278.09,10916.09,16:00:00,16:00:00
2014-01-30,11004.94,10498.51,16:00:00,16:00:00
2014-01-31,11335.48,11176.23,16:00:00,16:00:00
2014-02-01,9897.56,9388.28,16:00:00,16:00:00
2014-02-02,9732.0,9274.33,17:00:00,16:00:00
2014-02-03,11095.83,10773.72,16:00:00,16:00:00
2014-02-04,9532.46,9513.74,10:00:00,11:00:00
2014-02-05,8735.29,8685.2,10:30:00,16:00:00
2014-02-06,8860.39,8973.6,17:00:00,16:00:00
2014-02-07,9718.76,9708.21,16:00:00,16:00:00
2014-02-08,9478.43,9599.77,17:00:00,16:00:00
2014-02-09,9901.44,9645.75,17:00:00,17:00:00
2014-02-10,10179.52,10147.28,16:00:00,16:00:00
2014-02-11,10052.42,9738.29,16:00:00,16:00:00
2014-02-12,10419.07,10026.63,16:00:00,16:00:00
2014-02-13,10436.14,10223.68,15:00:00,16:00:00
2014-02-14,9568.52,9545.41,09:30:00,10:00:00
2014-02-15,8441.51,8383.9,09:30:00,09:30:00
2014-02-16,8355.52,8221.14,11:00:00,17:30:00
2014-02-17,9106.93,9282.95,16:00:00,16:00:00
2014-02-18,9398.5,9273.7,17:00:00,16:00:00
2014-02-19,9814.5,10428.55,11:30:00,16:00:00
2014-02-20,9072.56,9067.22,16:00:00,16:00:00
2014-02-21,8780.35,8827.58,16:00:00,16:00:00
2014-02-22,7895.98,7914.38,09:30:00,09:30:00
2014-02-23,7968.06,7708.87,19:30:00,19:30:00
2014-02-24,9665.07,9663.84,16:30:00,16:00:00
2014-02-25,9924.94,9836.94,16:00:00,16:00:00
2014-02-26,10113.55,10498.24,16:00:00,16:00:00
2014-02-27,9302.16,9070.62,10:00:00,09:30:00
2014-02-28,8950.72,8714.65,10:00:00,16:00:00
2014-03-01,8136.16,7853.91,10:00:00,09:30:00
2014-03-02,7831.32,7595.68,19:30:00,19:30:00
2014-03-03,8934.83,9110.63,10:00:00,16:00:00
2014-03-04,9158.66,9260.51,15:30:00,16:00:00
2014-03-05,9384.05,9693.55,15:30:00,16:00:00
2014-03-06,9145.19,9039.5,16:00:00,10:00:00
2014-03-07,9346.45,9652.33,14:00:00,16:00:00
2014-03-08,7953.0,8263.05,09:30:00,16:00:00
2014-03-09,8146.35,7999.02,17:30:00,19:00:00
2014-03-10,9649.68,9738.69,16:00:00,16:00:00
2014-03-11,9653.68,9737.67,15:30:00,16:00:00
2014-03-12,9459.83,9686.58,16:00:00,16:00:00
2014-03-13,9118.17,9016.21,16:00:00,10:00:00
2014-03-14,9331.15,9511.7,16:00:00,16:00:00
2014-03-15,8081.18,8616.75,16:00:00,16:00:00
2014-03-16,7818.77,7927.08,19:00:00,19:00:00
2014-03-17,8741.49,8639.86,17:00:00,16:30:00
2014-03-18,9302.47,9292.52,16:00:00,16:00:00
2014-03-19,9478.3,9192.71,14:00:00,14:00:00
2014-03-20,9494.72,9151.96,16:00:00,16:00:00
2014-03-21,9192.19,9367.64,10:00:00,16:00:00
2014-03-22,8187.03,8419.4,15:30:00,16:00:00
2014-03-23,8401.23,8274.33,19:00:00,19:00:00
2014-03-24,9017.14,8849.93,11:30:00,09:30:00
2014-03-25,8829.54,8890.68,16:00:00,16:00:00
2014-03-26,9188.0,9023.82,13:00:00,10:00:00
2014-03-27,9247.8,9070.79,09:30:00,10:00:00
2014-03-28,9073.15,8962.31,10:00:00,10:00:00
2014-03-29,8070.02,8047.59,09:30:00,09:30:00
2014-03-30,8258.93,7989.48,18:30:00,19:00:00
2014-03-31,9116.18,9125.72,16:00:00,16:00:00
2014-04-01,9139.24,9146.97,14:00:00,16:00:00
2014-04-02,9331.91,9286.41,16:00:00,16:00:00
2014-04-03,9563.73,9461.84,16:00:00,16:00:00
2014-04-04,9026.3,9046.45,10:00:00,10:00:00
2014-04-05,7996.13,7922.51,09:30:00,09:30:00
2014-04-06,8203.03,7936.96,18:30:00,18:30:00
2014-04-07,9074.65,8936.78,18:30:00,18:30:00
2014-04-08,9100.55,8866.46,18:30:00,18:30:00
2014-04-09,9265.07,8840.98,18:30:00,18:30:00
2014-04-10,9391.29,8886.45,18:30:00,18:30:00
2014-04-11,9126.25,8802.43,18:30:00,12:30:00
2014-04-12,8220.59,8010.15,18:30:00,18:30:00
2014-04-13,8251.32,8101.06,18:30:00,18:30:00
2014-04-14,9199.8,8997.52,18:30:00,18:30:00
2014-04-15,9071.96,9001.63,18:30:00,18:30:00
2014-04-16,9018.59,8934.14,18:30:00,18:30:00
2014-04-17,8766.31,8948.86,18:30:00,18:30:00
2014-04-18,7802.17,7644.22,18:30:00,18:30:00
2014-04-19,7939.75,7869.46,18:30:00,18:30:00
2014-04-20,7601.37,7714.55,18:30:00,18:30:00
2014-04-21,8224.06,8259.98,18:30:00,18:30:00
2014-04-22,8899.68,8919.9,18:30:00,18:30:00
2014-04-23,8847.83,8891.32,18:30:00,18:30:00
2014-04-24,8877.55,9023.76,18:30:00,18:30:00
2014-04-25,8093.5,7595.5,18:30:00,18:30:00
2014-04-26,8213.54,8166.64,18:30:00,18:30:00
2014-04-27,8556.37,8470.26,18:30:00,18:30:00
2014-04-28,9331.71,9220.42,18:00:00,18:30:00
2014-04-29,9347.03,9029.32,18:00:00,18:30:00
2014-04-30,9249.56,9179.8,18:30:00,18:30:00
2014-05-01,9349.65,9409.14,18:30:00,18:30:00
2014-05-02,9170.62,9368.88,18:00:00,18:30:00
2014-05-03,9262.79,9111.46,18:00:00,18:30:00
2014-05-04,9240.78,9154.99,18:30:00,18:30:00
2014-05-05,10022.32,9907.05,18:00:00,18:30:00
2014-05-06,9851.82,9824.14,18:00:00,18:30:00
2014-05-07,9847.12,9793.53,18:00:00,18:30:00
2014-05-08,9901.55,9800.6,18:00:00,18:30:00
2014-05-09,9577.3,9435.13,18:00:00,18:00:00
2014-05-10,8860.59,8769.6,18:00:00,18:30:00
2014-05-11,8530.42,8712.95,18:30:00,18:30:00
2014-05-12,9716.3,9602.56,18:00:00,18:00:00
2014-05-13,9700.66,9641.33,18:00:00,18:00:00
2014-05-14,9701.89,9608.38,18:00:00,18:00:00
2014-05-15,9659.0,9662.32,18:00:00,18:00:00
2014-05-16,9392.25,9431.68,18:00:00,18:00:00
2014-05-17,8680.0,8890.69,18:00:00,18:00:00
2014-05-18,8824.61,8892.65,18:00:00,18:30:00
2014-05-19,9628.32,9643.34,18:00:00,18:00:00
2014-05-20,9635.56,9494.94,18:00:00,18:00:00
2014-05-21,9571.67,9599.46,18:00:00,18:00:00
2014-05-22,9556.78,9536.5,18:00:00,18:00:00
2014-05-23,9132.05,9264.56,18:00:00,18:00:00
2014-05-24,8506.52,8781.22,18:00:00,18:00:00
2014-05-25,8506.14,8846.76,18:00:00,18:00:00
2014-05-26,9686.7,9682.63,18:00:00,18:00:00
2014-05-27,9449.41,9559.59,18:00:00,18:00:00
2014-05-28,9479.88,9629.21,18:00:00,18:00:00
2014-05-29,9539.05,9831.25,18:00:00,18:00:00
2014-05-30,9316.94,9596.75,18:00:00,18:00:00
2014-05-31,8768.65,8973.72,18:00:00,18:00:00
2014-06-01,9210.37,9393.68,18:00:00,18:30:00
2014-06-02,9791.11,10184.41,18:00:00,18:00:00
2014-06-03,9943.32,10183.23,18:00:00,18:00:00
2014-06-04,10006.57,10226.39,18:00:00,18:00:00
2014-06-05,9987.09,10139.98,18:00:00,18:00:00
2014-06-06,9873.11,10029.63,18:00:00,18:00:00
2014-06-07,9115.08,9552.24,18:00:00,18:30:00
2014-06-08,9234.09,9507.32,18:00:00,18:30:00
2014-06-09,9889.58,10133.38,18:00:00,18:00:00
2014-06-10,10563.78,10467.96,18:00:00,18:00:00
2014-06-11,10327.05,10464.36,18:00:00,18:00:00
2014-06-12,10176.26,10491.44,18:30:00,18:00:00
2014-06-13,10117.23,10215.37,18:00:00,18:00:00
2014-06-14,9265.63,9524.64,18:00:00,18:00:00
2014-06-15,9906.52,9872.76,18:30:00,18:30:00
2014-06-16,10702.96,10784.5,18:30:00,18:30:00
2014-06-17,10458.78,10779.21,18:00:00,18:30:00
2014-06-18,10371.94,10533.14,18:30:00,18:30:00
2014-06-19,10255.66,10708.1,18:30:00,18:30:00
2014-06-20,9875.13,10114.05,18:00:00,18:00:00
2014-06-21,9298.63,9675.12,18:30:00,18:30:00
2014-06-22,9672.95,9920.65,18:30:00,18:30:00
2014-06-23,11079.9,10767.24,18:00:00,18:00:00
2014-06-24,11108.77,10965.13,18:30:00,18:30:00
2014-06-25,10483.98,10718.0,18:30:00,18:30:00
2014-06-26,10211.71,10484.65,18:30:00,18:30:00
2014-06-27,10049.87,10293.85,18:00:00,18:00:00
2014-06-28,9649.97,9690.89,18:00:00,18:00:00
2014-06-29,10079.5,10056.14,18:30:00,18:30:00
2014-06-30,11265.85,11174.8,18:30:00,18:30:00
2014-07-01,11050.83,10944.08,18:30:00,18:30:00
2014-07-02,10902.47,10881.45,18:30:00,18:30:00
2014-07-03,10929.12,10967.31,18:30:00,18:30:00
2014-07-04,10253.76,10574.11,18:00:00,18:30:00
2014-07-05,9866.52,9889.46,18:30:00,18:30:00
2014-07-06,10127.61,10017.19,18:30:00,18:30:00
2014-07-07,10989.26,10978.11,18:30:00,18:30:00
2014-07-08,11068.34,11178.62,18:30:00,18:30:00
2014-07-09,10715.74,10909.57,18:00:00,18:30:00
2014-07-10,11066.85,11125.94,18:30:00,18:30:00
2014-07-11,10437.06,10510.63,18:30:00,18:30:00
2014-07-12,10031.22,10012.12,18:30:00,18:30:00
2014-07-13,10627.93,10175.55,18:30:00,18:30:00
2014-07-14,11282.96,11255.13,18:00:00,18:30:00
2014-07-15,11235.57,11130.78,18:00:00,18:00:00
2014-07-16,10778.58,10550.01,18:30:00,18:30:00
2014-07-17,10874.11,10812.49,18:30:00,18:30:00
2014-07-18,11246.99,10841.76,18:00:00,18:30:00
2014-07-19,10449.17,10058.75,18:30:00,18:30:00
2014-07-20,10445.28,10056.68,18:30:00,18:30:00
2014-07-21,11125.12,11011.66,18:30:00,18:30:00
2014-07-22,10913.8,10949.83,18:30:00,18:30:00
2014-07-23,10870.97,10817.28,18:30:00,18:30:00
2014-07-24,10881.26,10805.53,18:30:00,18:30:00
2014-07-25,10260.63,10049.41,18:00:00,18:30:00
2014-07-26,9603.47,9343.06,18:30:00,18:30:00
2014-07-27,9669.33,9650.57,19:00:00,18:30:00
2014-07-28,10586.7,10539.15,18:30:00,18:30:00
2014-07-29,9935.86,10088.9,18:30:00,18:30:00
2014-07-30,9521.6,9671.04,18:30:00,18:30:00
2014-07-31,9344.26,9584.51,18:30:00,18:30:00
2014-08-01,10020.93,10031.97,19:00:00,18:30:00
2014-08-02,10100.38,9987.29,18:30:00,18:30:00
2014-08-03,10443.39,10171.06,18:30:00,18:30:00
2014-08-04,10885.23,11028.14,18:30:00,18:30:00
2014-08-05,10683.85,10692.71,18:30:00,18:30:00
2014-08-06,10463.99,10601.08,19:00:00,18:30:00
2014-08-07,10724.37,10676.71,19:00:00,18:30:00
2014-08-08,10297.68,10344.22,18:30:00,18:30:00
2014-08-09,9318.92,9313.74,18:30:00,18:30:00
2014-08-10,9560.34,9430.14,19:00:00,18:30:00
2014-08-11,11576.82,11000.31,18:30:00,19:00:00
2014-08-12,11421.16,11183.35,18:30:00,19:00:00
2014-08-13,10998.63,11358.04,19:00:00,18:30:00
2014-08-14,10740.72,10631.72,19:00:00,18:30:00
2014-08-15,10103.93,10106.12,18:30:00,18:30:00
2014-08-16,9845.86,9731.74,18:30:00,18:30:00
2014-08-17,9766.93,9955.88,18:30:00,18:30:00
2014-08-18,11196.49,10724.88,18:30:00,18:30:00
2014-08-19,11041.98,10504.78,18:30:00,18:30:00
2014-08-20,10613.01,10189.63,18:30:00,18:30:00
2014-08-21,10543.45,10661.35,18:30:00,19:00:00
2014-08-22,9743.71,10206.33,18:30:00,18:30:00
2014-08-23,9420.01,9225.01,18:30:00,18:30:00
2014-08-24,9194.98,8958.15,19:00:00,19:00:00
2014-08-25,10123.1,9963.03,18:30:00,18:30:00
2014-08-26,10611.36,9881.41,18:30:00,18:30:00
2014-08-27,10397.76,10096.21,18:30:00,18:30:00
2014-08-28,10223.29,9874.97,19:00:00,19:00:00
2014-08-29,10002.85,9455.17,18:30:00,19:00:00
2014-08-30,9365.13,8934.4,18:30:00,18:30:00
2014-08-31,8872.39,8660.1,19:00:00,19:00:00
2014-09-01,9461.96,9279.95,18:30:00,18:30:00
2014-09-02,10376.23,10296.5,18:30:00,19:00:00
2014-09-03,10513.66,10070.83,19:00:00,19:00:00
2014-09-04,10468.05,10007.62,19:00:00,19:00:00
2014-09-05,10037.55,9925.01,18:30:00,18:30:00
2014-09-06,9255.14,8870.48,18:30:00,18:30:00
2014-09-07,9053.16,8866.31,19:00:00,19:00:00
2014-09-08,9633.98,9352.57,19:00:00,18:30:00
2014-09-09,9171.66,8958.11,18:30:00,19:00:00
2014-09-10,9054.3,8706.04,19:00:00,18:30:00
2014-09-11,9093.57,8860.24,18:30:00,19:00:00
2014-09-12,9227.04,9063.93,18:30:00,19:00:00
2014-09-13,8426.83,8262.88,18:30:00,19:00:00
2014-09-14,8512.19,8276.54,19:00:00,19:00:00
2014-09-15,9249.36,8999.74,18:30:00,19:00:00
2014-09-16,8898.36,8720.22,18:30:00,19:00:00
2014-09-17,8998.41,8742.26,19:00:00,19:00:00
2014-09-18,9360.05,9193.02,19:00:00,19:00:00
2014-09-19,9068.96,9000.6,19:00:00,19:00:00
2014-09-20,8441.67,8382.14,19:00:00,19:00:00
2014-09-21,8463.02,8377.18,19:00:00,19:00:00
2014-09-22,9106.04,8891.32,19:00:00,19:00:00
2014-09-23,9010.31,8800.95,19:00:00,19:00:00
2014-09-24,8947.56,8636.85,18:30:00,19:00:00
2014-09-25,9097.13,8721.56,18:30:00,18:30:00
2014-09-26,8668.19,8420.62,19:00:00,19:00:00
2014-09-27,8021.02,7827.24,19:00:00,19:00:00
2014-09-28,7887.85,7983.33,19:00:00,19:00:00
2014-09-29,8842.28,8956.33,19:00:00,19:00:00
2014-09-30,8975.59,8951.77,19:00:00,19:00:00
2014-10-01,8710.65,8445.78,19:00:00,19:00:00
2014-10-02,8719.77,8511.1,19:00:00,19:00:00
2014-10-03,8382.94,8292.69,19:00:00,19:00:00
2014-10-04,7858.37,7674.5,19:00:00,19:00:00
2014-10-05,7794.43,7713.37,18:30:00,19:00:00
2014-10-06,8001.54,7885.1,18:30:00,19:00:00
2014-10-07,8546.08,8653.83,19:00:00,13:00:00
2014-10-08,8344.42,8250.51,19:00:00,19:00:00
2014-10-09,8475.11,8248.01,19:00:00,07:30:00
2014-10-10,8176.85,8171.87,07:00:00,07:00:00
2014-10-11,7752.19,7777.91,19:00:00,19:00:00
2014-10-12,7815.41,8140.21,19:00:00,19:00:00
2014-10-13,8653.24,8848.46,17:30:00,13:00:00
2014-10-14,8786.44,9069.95,18:30:00,19:00:00
2014-10-15,8919.31,8915.81,19:00:00,19:00:00
2014-10-16,8783.95,8828.14,07:00:00,08:00:00
2014-10-17,8421.5,8471.58,07:30:00,07:30:00
2014-10-18,7530.75,7495.63,19:00:00,09:30:00
2014-10-19,7747.09,7734.31,19:00:00,19:00:00
2014-10-20,8543.82,8270.37,18:00:00,19:00:00
2014-10-21,8539.16,8204.83,18:30:00,19:00:00
2014-10-22,8360.24,8352.07,19:00:00,07:30:00
2014-10-23,8875.8,8882.31,16:00:00,16:00:00
2014-10-24,8959.76,8773.58,15:30:00,16:00:00
2014-10-25,8054.19,8389.49,16:00:00,16:00:00
2014-10-26,8115.82,7870.54,16:30:00,19:00:00
2014-10-27,9175.22,9519.06,13:30:00,16:00:00
2014-10-28,8518.35,8577.64,17:00:00,17:00:00
2014-10-29,8398.96,8148.04,17:00:00,09:30:00
2014-10-30,9184.29,8811.72,17:00:00,17:00:00
2014-10-31,9930.88,9694.99,16:00:00,16:00:00
2014-11-01,9191.26,8799.83,13:00:00,15:30:00
2014-11-02,7528.87,7144.68,19:30:00,19:30:00
2014-11-03,8255.35,8279.48,16:30:00,09:00:00
2014-11-04,8392.62,8285.23,16:00:00,19:00:00
2014-11-05,8530.83,8824.65,13:00:00,16:00:00
2014-11-06,8349.75,8292.76,17:00:00,17:00:00
2014-11-07,8377.34,8357.2,10:30:00,16:00:00
2014-11-08,7728.74,7749.19,19:30:00,17:00:00
2014-11-09,7804.12,7892.36,19:30:00,17:30:00
2014-11-10,8664.01,8444.95,16:00:00,09:30:00
2014-11-11,8429.08,8240.2,12:00:00,17:00:00
2014-11-12,8487.1,8223.16,17:00:00,09:00:00
2014-11-13,8932.04,8877.42,17:00:00,16:00:00
2014-11-14,11321.23,10849.85,16:00:00,16:00:00
2014-11-15,7852.71,7932.69,09:30:00,09:30:00
2014-11-16,7590.31,7352.12,19:30:00,19:30:00
2014-11-17,8493.72,8528.89,17:00:00,16:30:00
2014-11-18,8652.36,8637.31,16:00:00,16:00:00
2014-11-19,8772.86,8511.7,16:00:00,10:00:00
2014-11-20,10426.47,10131.3,16:00:00,16:30:00
2014-11-21,11724.94,11554.26,16:00:00,16:00:00
2014-11-22,8817.19,8460.54,16:00:00,16:00:00
2014-11-23,10685.71,10408.3,15:30:00,17:00:00
2014-11-24,10815.72,10473.77,14:00:00,16:00:00
2014-11-25,9021.42,9183.71,08:30:00,10:00:00
2014-11-26,8797.23,8663.58,16:00:00,16:00:00
2014-11-27,8597.9,8490.42,10:00:00,09:00:00
2014-11-28,8496.3,8521.64,09:30:00,10:00:00
2014-11-29,8233.56,8067.05,17:00:00,17:00:00
2014-11-30,8355.58,8455.61,14:00:00,17:30:00
2014-12-01,9886.64,10456.51,13:30:00,16:00:00
2014-12-02,10680.28,10564.05,16:00:00,16:00:00
2014-12-03,11079.36,10539.79,15:00:00,16:00:00
2014-12-04,10287.0,10014.72,16:00:00,16:00:00
2014-12-05,10099.04,9711.21,15:00:00,16:00:00
2014-12-06,8255.67,7834.79,15:30:00,09:30:00
2014-12-07,8077.69,7913.97,16:00:00,17:30:00
2014-12-08,9586.84,10146.41,17:00:00,16:00:00
2014-12-09,9278.46,8842.86,14:00:00,10:00:00
2014-12-10,9354.04,9311.27,15:00:00,16:00:00
2014-12-11,8951.63,9058.35,09:30:00,14:00:00
2014-12-12,8182.41,8283.38,10:00:00,16:00:00
2014-12-13,7467.23,7403.69,09:30:00,08:30:00
2014-12-14,7730.14,7479.56,18:00:00,20:00:00
2014-12-15,9325.31,9324.08,16:00:00,16:00:00
2014-12-16,9243.44,9739.94,17:00:00,16:00:00
2014-12-17,8718.3,8821.01,15:30:00,10:00:00
2014-12-18,9129.38,8637.05,16:30:00,16:00:00
2014-12-19,8453.17,8626.88,10:00:00,10:00:00
2014-12-20,7687.13,7415.65,17:00:00,08:30:00
2014-12-21,8377.39,7875.35,17:30:00,17:30:00
2014-12-22,9603.89,9646.99,14:00:00,16:30:00
2014-12-23,8798.05,8833.01,13:00:00,16:30:00
2014-12-24,8499.42,8325.41,10:00:00,11:00:00
2014-12-25,7458.77,6987.1,14:30:00,11:00:00
2014-12-26,6863.19,6738.48,17:00:00,17:00:00
2014-12-27,6939.38,6721.14,09:30:00,09:30:00
2014-12-28,7115.13,7245.85,18:00:00,20:00:00
2014-12-29,8554.99,8652.84,17:00:00,17:00:00
2014-12-30,8864.77,8457.52,17:00:00,17:00:00
2014-12-31,8148.76,7738.81,16:00:00,16:00:00
2015-01-01,9324.24,7967.74,17:00:00,17:30:00
2015-01-02,9337.47,8685.09,14:00:00,16:00:00
2015-01-03,9793.2,9431.82,17:00:00,16:00:00
2015-01-04,9690.85,9373.38,15:00:00,16:00:00
2015-01-05,9246.73,9189.4,16:00:00,16:00:00
2015-01-06,10029.46,9496.49,16:30:00,16:00:00
2015-01-07,10351.72,9807.42,15:30:00,16:00:00
2015-01-08,10628.78,10017.14,16:00:00,16:30:00
2015-01-09,11096.85,10552.41,15:00:00,16:00:00
2015-01-10,8952.69,9701.03,17:00:00,16:00:00
2015-01-11,7669.94,7578.02,10:00:00,17:30:00
2015-01-12,8789.77,8741.65,10:00:00,16:00:00
2015-01-13,9648.03,10007.4,16:00:00,16:30:00
2015-01-14,10647.05,10674.99,16:30:00,16:30:00
2015-01-15,9748.21,9590.07,16:00:00,15:30:00
2015-01-16,10098.17,9604.41,16:30:00,16:00:00
2015-01-17,9501.17,9419.08,17:00:00,16:00:00
2015-01-18,8777.76,8378.26,17:00:00,17:30:00
2015-01-19,8807.57,8727.51,10:00:00,17:00:00
2015-01-20,8799.27,9210.53,15:30:00,17:00:00
2015-01-21,9781.66,9773.17,16:00:00,16:30:00
2015-01-22,10334.18,10029.54,16:00:00,16:00:00
2015-01-23,11325.38,10946.36,15:30:00,16:00:00
2015-01-24,9881.47,9677.27,15:30:00,17:00:00
2015-01-25,10044.85,9561.21,17:00:00,15:00:00
2015-01-26,7723.76,7896.97,10:30:00,17:00:00
2015-01-27,8965.99,8716.27,10:00:00,17:00:00
2015-01-28,8544.53,8901.86,09:30:00,16:00:00
2015-01-29,8246.89,8548.38,17:00:00,17:00:00
2015-01-30,8364.1,8604.36,16:00:00,11:00:00
2015-01-31,7610.84,7599.82,16:00:00,17:30:00
2015-02-01,7868.91,7606.03,18:00:00,17:30:00
2015-02-02,8598.42,8744.24,16:00:00,17:00:00
2015-02-03,8619.4,8671.02,16:30:00,16:30:00
2015-02-04,8472.51,8692.14,11:00:00,16:30:00
2015-02-05,8532.66,8657.5,17:00:00,17:00:00
2015-02-06,8704.23,8844.14,16:30:00,16:00:00
2015-02-07,8300.24,8453.54,17:30:00,16:00:00
2015-02-08,10062.66,9649.65,17:30:00,17:00:00
2015-02-09,9596.05,9608.82,16:30:00,15:30:00
2015-02-10,10403.79,9947.71,16:00:00,16:00:00
2015-02-11,10519.23,10456.77,16:00:00,16:00:00
2015-02-12,10150.83,10359.76,15:30:00,16:00:00
2015-02-13,9428.67,9754.25,12:30:00,16:00:00
2015-02-14,8481.55,8463.64,16:00:00,16:00:00
2015-02-15,8824.72,8821.67,17:30:00,17:00:00
2015-02-16,10418.14,10681.44,16:00:00,16:30:00
2015-02-17,10295.2,10525.24,16:00:00,16:00:00
2015-02-18,10237.62,10154.89,16:00:00,16:00:00
2015-02-19,9739.22,9877.63,15:30:00,16:00:00
2015-02-20,9737.28,9786.84,15:30:00,16:00:00
2015-02-21,8471.54,8473.02,10:30:00,16:00:00
2015-02-22,8700.4,8432.77,17:00:00,17:30:00
2015-02-23,10110.71,10040.75,16:00:00,16:30:00
2015-02-24,9284.38,9821.41,10:00:00,16:00:00
2015-02-25,8916.7,8995.72,16:00:00,16:30:00
2015-02-26,9311.82,9861.56,16:30:00,16:00:00
2015-02-27,9622.95,9579.38,16:00:00,16:00:00
2015-02-28,9021.82,9029.97,17:00:00,16:00:00
2015-03-01,9884.55,8888.62,14:30:00,15:00:00
2015-03-02,8865.87,8846.5,17:00:00,16:30:00
2015-03-03,9688.25,9443.6,15:30:00,16:00:00
2015-03-04,10367.29,10008.67,16:30:00,16:30:00
2015-03-05,8928.92,9216.36,10:00:00,13:30:00
2015-03-06,8817.3,8804.69,16:00:00,16:00:00
2015-03-07,8035.8,7851.29,17:00:00,17:30:00
2015-03-08,8423.87,8507.15,17:30:00,17:00:00
2015-03-09,10364.38,10041.11,16:30:00,16:00:00
2015-03-10,9495.47,9400.24,13:30:00,15:30:00
2015-03-11,10241.56,10073.46,16:00:00,16:00:00
2015-03-12,9493.47,9692.62,15:00:00,16:00:00
2015-03-13,8749.66,8588.54,09:00:00,10:30:00
2015-03-14,7757.6,7624.45,19:00:00,09:30:00
2015-03-15,7788.97,7523.98,19:00:00,19:00:00
2015-03-16,8539.93,8578.96,17:00:00,17:00:00
2015-03-17,8700.28,8834.04,15:30:00,16:00:00
2015-03-18,9537.38,9977.02,16:00:00,16:00:00
2015-03-19,10322.3,10110.65,17:00:00,16:00:00
2015-03-20,9896.77,9825.0,13:30:00,14:00:00
2015-03-21,7875.62,7682.59,09:30:00,09:30:00
2015-03-22,8069.16,7861.61,19:00:00,19:00:00
2015-03-23,9378.67,9475.53,17:00:00,16:30:00
2015-03-24,9332.58,9144.23,12:00:00,10:00:00
2015-03-25,8514.8,8607.63,16:00:00,17:00:00
2015-03-26,8671.48,8383.65,16:30:00,17:00:00
2015-03-27,8178.8,8294.45,07:30:00,08:30:00
2015-03-28,7636.5,7540.26,18:30:00,09:30:00
2015-03-29,7976.73,7842.23,18:30:00,19:00:00
2015-03-30,8686.62,8751.83,17:00:00,17:00:00
2015-03-31,8551.77,8678.59,09:30:00,17:00:00
2015-04-01,8765.3,8971.92,18:30:00,18:30:00
2015-04-02,8822.98,9203.76,16:00:00,16:00:00
2015-04-03,7527.73,7266.45,18:30:00,18:30:00
2015-04-04,7723.44,7497.51,18:30:00,18:30:00
2015-04-05,7529.52,7334.11,18:30:00,18:30:00
2015-04-06,8069.82,7934.94,18:30:00,18:30:00
2015-04-07,8786.49,8862.18,18:30:00,18:30:00
2015-04-08,8835.61,8791.67,18:30:00,18:30:00
2015-04-09,8764.33,8837.96,18:30:00,18:30:00
2015-04-10,8581.61,8546.83,18:30:00,18:30:00
2015-04-11,7964.89,8007.84,18:30:00,18:30:00
2015-04-12,8032.67,8111.84,18:30:00,18:30:00
2015-04-13,8902.39,8980.48,18:30:00,18:30:00
2015-04-14,8859.53,8853.42,18:30:00,18:30:00
2015-04-15,9083.6,8971.84,18:30:00,18:30:00
2015-04-16,9310.82,8918.51,18:30:00,18:30:00
2015-04-17,9037.16,8509.66,18:00:00,10:30:00
2015-04-18,8344.53,8330.93,18:30:00,18:30:00
2015-04-19,8551.46,8153.72,18:30:00,18:30:00
2015-04-20,9777.55,9980.79,18:00:00,18:30:00
2015-04-21,9691.27,9937.96,18:00:00,18:00:00
2015-04-22,9156.62,9303.29,18:30:00,18:30:00
2015-04-23,9057.07,9196.8,18:30:00,18:30:00
2015-04-24,8768.42,8660.24,18:00:00,18:30:00
2015-04-25,8308.86,8316.22,18:30:00,18:30:00
2015-04-26,8989.72,8602.97,18:30:00,18:30:00
2015-04-27,9645.22,9612.75,18:30:00,18:30:00
2015-04-28,9580.34,9600.81,18:30:00,18:30:00
2015-04-29,9594.61,9661.85,18:30:00,18:30:00
2015-04-30,9616.76,9662.88,18:30:00,18:30:00
2015-05-01,9409.06,9331.66,18:00:00,18:00:00
