,rainfall,solar_exposure,min_temperature,max_temperature,peak_power
2019-07-07,1.6,9.5,10.1,19.1,9804.67
2019-07-08,0.2,9.8,8.4,20.1,10355.57
2019-07-09,0.2,11.5,5.0,17.5,10770.35
2019-07-10,0.0,11.5,4.6,16.7,11001.19
2019-07-11,0.0,11.6,8.0,19.2,10593.28
2019-07-12,0.0,11.4,8.3,19.6,9990.61
2019-07-13,0.0,11.7,9.3,16.3,10273.0
2019-07-14,0.0,11.8,4.1,16.3,10870.4
2019-07-15,0.0,11.3,5.0,17.5,11156.52
2019-07-16,0.0,11.9,5.2,20.3,10852.49
2019-07-17,0.0,12.0,6.6,19.0,10547.25
2019-07-18,0.0,12.0,5.0,19.7,10584.48
2019-07-19,0.0,12.1,2.0,20.1,10401.25
2019-07-20,0.0,12.2,2.4,19.8,9752.62
2019-07-21,0.0,12.3,2.4,23.2,9468.46
2019-07-22,0.0,10.7,5.7,22.1,10192.72
2019-07-23,0.0,12.4,3.7,22.6,9918.42
2019-07-24,0.0,12.2,4.7,19.2,10274.08
2019-07-25,0.0,12.6,4.1,19.2,10586.01
2019-07-26,0.0,9.9,3.8,18.1,10487.04
2019-07-27,0.0,10.0,8.1,18.5,9594.36
2019-07-28,0.0,12.9,4.4,18.2,10009.09
2019-07-29,0.0,12.2,4.2,20.0,10857.48
2019-07-30,2.4,7.8,10.0,15.1,11107.04
2019-07-31,0.0,12.0,7.6,16.3,11079.06
2019-08-01,0.0,13.3,7.9,19.4,10579.81
2019-08-02,0.0,12.0,7.0,17.9,10313.56
2019-08-03,0.0,13.5,4.4,20.7,9627.97
2019-08-04,0.2,12.6,7.5,17.1,10077.0
2019-08-05,0.0,13.6,5.8,20.3,10431.74
2019-08-06,0.0,13.8,2.0,20.9,10594.11
2019-08-07,0.0,13.9,1.6,22.5,10385.12
2019-08-08,0.0,12.2,3.1,19.9,10532.23
2019-08-09,0.0,13.8,10.9,16.9,10732.08
2019-08-10,0.0,13.6,8.7,14.7,10713.3
2019-08-11,0.0,11.5,5.2,15.1,11128.43
2019-08-12,0.0,14.0,4.4,17.8,11123.4
2019-08-13,0.0,14.7,2.8,17.8,11221.11
2019-08-14,0.0,14.7,5.2,18.9,10980.71
2019-08-15,0.0,14.9,3.0,20.3,10634.82
2019-08-16,0.0,15.0,1.6,24.1,10279.37
2019-08-17,0.0,14.6,6.7,17.7,9176.7
2019-08-18,0.0,14.7,5.4,20.5,9095.48
2019-08-19,0.0,15.1,9.3,16.0,11101.06
2019-08-20,0.0,15.6,6.2,20.1,10610.94
2019-08-21,0.0,15.7,3.6,21.0,9902.02
2019-08-22,0.0,10.2,7.9,18.6,10631.44
2019-08-23,0.0,15.4,5.1,18.1,10224.82
2019-08-24,0.0,16.1,1.4,24.6,8763.7
2019-08-25,0.0,16.0,3.4,21.2,9256.61
2019-08-26,0.0,7.0,12.5,15.6,10654.74
2019-08-27,2.2,14.7,11.5,16.7,10330.7
2019-08-28,0.2,15.9,7.8,21.1,9741.18
2019-08-29,0.0,7.8,5.6,13.8,11185.92
2019-08-30,27.6,9.0,10.4,14.6,10844.13
2019-08-31,0.6,13.4,12.3,16.9,9533.19
2019-09-01,0.0,17.4,7.9,22.9,8797.35
2019-09-02,0.0,17.1,7.2,19.5,9800.14
2019-09-03,0.0,17.7,7.3,22.8,9324.74
2019-09-04,0.0,17.9,6.4,27.5,9098.87
2019-09-05,0.0,18.0,11.5,21.3,9100.1
2019-09-06,0.0,14.6,11.0,29.5,8789.45
2019-09-07,0.0,18.3,6.2,18.2,8842.99
2019-09-08,0.2,18.6,10.3,18.5,9178.66
2019-09-09,0.15,14.9,10.1,17.3,10633.88
2019-09-10,0.1,17.2,7.1,16.4,10404.39
2019-09-11,0.0499999999999999,19.0,5.9,19.5,9501.1
2019-09-12,0.0,16.6,5.9,25.5,9333.12
2019-09-13,0.2,17.7,10.7,19.7,8752.1
2019-09-14,0.0,18.2,6.9,18.8,8366.86
2019-09-15,0.0,19.6,6.5,27.1,8132.59
2019-09-16,0.0,12.5,9.4,27.1,9267.99
2019-09-17,9.4,3.1,8.5,14.6,10887.57
2019-09-18,47.0,5.4,13.4,16.5,9888.51
2019-09-19,24.6,15.7,14.2,20.4,9213.42
2019-09-20,2.2,17.1,12.0,21.4,8620.86
2019-09-21,0.2,15.8,15.0,24.5,8118.7
2019-09-22,0.0,15.8,15.7,23.2,8278.69
2019-09-23,0.0,15.3,7.6,20.8,9196.73
2019-09-24,0.0,21.6,6.6,21.4,9076.38
2019-09-25,0.0,21.0,6.8,19.6,8996.85
2019-09-26,0.0,17.5,10.6,20.2,9023.3
2019-09-27,0.0,21.6,10.7,25.4,8471.28
2019-09-28,0.0,21.1,10.4,19.1,8208.14
2019-09-29,0.0,21.9,8.9,21.4,8280.08
2019-09-30,0.0,14.1,12.2,18.4,9177.25
2019-10-01,0.0,17.8,8.7,20.0,9045.13
2019-10-02,0.0,23.0,8.2,25.4,8697.39
2019-10-03,0.0,23.2,10.1,29.9,8895.75
2019-10-04,0.0,23.1,10.7,32.7,8515.09
2019-10-05,9.8,7.6,15.0,18.2,7964.32
2019-10-06,0.6,17.6,15.3,23.4,7636.42
2019-10-07,0.2,19.7,16.5,21.1,7917.97
2019-10-08,0.0,16.5,12.8,23.0,8555.61
2019-10-09,0.0,22.0,9.7,17.9,8499.57
2019-10-10,0.0,22.0,9.9,18.7,8414.78
2019-10-11,2.4,14.5,10.2,17.3,8448.88
2019-10-12,8.0,16.5,11.2,17.0,8343.71
2019-10-13,0.4,18.8,9.8,18.5,8151.55
2019-10-14,0.0,21.9,9.1,22.0,8488.89
2019-10-15,0.0,24.8,11.3,25.2,8469.65
2019-10-16,0.0,20.9,14.4,25.1,8498.22
2019-10-17,0.0,25.7,15.5,27.4,8263.08
2019-10-18,0.0,25.9,8.1,24.8,7948.88
2019-10-19,0.0,23.7,7.1,28.2,7628.16
2019-10-20,0.0,26.3,7.7,20.3,7794.19
2019-10-21,0.0,26.4,8.4,22.8,8319.76
2019-10-22,0.0,26.6,9.0,24.1,8298.95
2019-10-23,0.0,26.6,12.8,25.1,8579.75
2019-10-24,0.0,25.7,15.8,25.8,8867.53
2019-10-25,0.0,24.1,13.9,35.0,9514.79
2019-10-26,0.2,23.7,18.8,30.6,7875.88
2019-10-27,0.0,27.2,12.0,22.3,7694.57
2019-10-28,0.0,23.9,10.7,20.5,8243.99
2019-10-29,0.0,27.4,10.5,25.3,8443.09
2019-10-30,0.0,22.7,13.8,28.6,8858.65
2019-10-31,0.0,26.4,14.8,28.2,9272.97
2019-11-01,0.0,27.5,12.9,25.9,9039.92
2019-11-02,0.0,25.2,15.1,27.6,8302.58
2019-11-03,0.0,17.4,15.2,30.4,8360.95
2019-11-04,14.4,25.1,16.2,23.4,8475.74
2019-11-05,0.2,18.3,11.5,18.5,8276.54
2019-11-06,0.0,28.7,9.9,28.5,8311.68
2019-11-07,0.0,28.6,16.4,29.9,8871.9
2019-11-08,0.0,28.3,14.3,29.9,8659.74
2019-11-09,0.0,28.8,12.3,19.0,7507.31
2019-11-10,0.0,28.5,13.7,23.0,7695.01
2019-11-11,0.0,28.8,11.7,25.9,8653.88
2019-11-12,0.0,28.6,11.6,35.5,10183.0
2019-11-13,0.0,29.6,12.6,22.0,8149.4
2019-11-14,0.0,29.2,11.1,24.8,8397.91
2019-11-15,0.0,28.9,10.7,32.8,9016.46
2019-11-16,0.0,24.4,16.8,21.4,7694.43
2019-11-17,0.0,18.9,17.0,20.9,7672.29
2019-11-18,0.0,27.7,13.1,25.9,8692.17
2019-11-19,0.0,29.7,11.8,34.6,10106.45
2019-11-20,0.0,21.5,16.8,22.9,9068.55
2019-11-21,0.0,28.8,14.7,27.2,10655.79
2019-11-22,0.0,19.3,17.3,22.3,9104.23
2019-11-23,0.8,10.8,18.2,22.1,8003.71
2019-11-24,0.2,14.6,18.7,22.7,8126.75
2019-11-25,0.2,16.6,17.2,30.5,9436.87
2019-11-26,8.2,22.7,17.5,34.2,9340.89
2019-11-27,0.0,30.8,9.6,22.7,8346.22
2019-11-28,0.0,30.6,12.1,26.8,9024.31
2019-11-29,0.0,25.8,19.4,29.3,9765.25
2019-11-30,0.0,11.8,17.1,21.9,7656.39
2019-12-01,0.0,21.8,17.2,23.5,7897.46
2019-12-02,0.0,21.7,11.7,22.5,8101.64
2019-12-03,0.0,27.8,8.9,28.4,8471.69
2019-12-04,0.0,25.9,13.1,29.7,8921.47
2019-12-05,0.0,26.2,11.4,33.3,9842.08
2019-12-06,0.0,19.2,15.4,28.4,9454.78
2019-12-07,0.0,26.8,14.9,26.2,8056.4
2019-12-08,0.0,23.5,18.4,24.6,8176.57
2019-12-09,0.0,24.9,20.0,25.9,9992.34
2019-12-10,0.0,25.2,16.7,36.1,10768.37
2019-12-11,0.0,19.2,17.9,21.8,8813.46
2019-12-12,0.0,18.5,18.2,22.1,8612.08
2019-12-13,0.0,18.5,17.3,23.1,8219.17
2019-12-14,0.0,27.7,16.8,27.5,8332.41
2019-12-15,0.0,23.9,19.7,28.3,8896.97
2019-12-16,0.0,25.2,18.3,22.3,8675.44
2019-12-17,0.0,31.6,13.2,24.3,9058.9
2019-12-18,0.0,31.0,13.4,27.3,9868.04
2019-12-19,0.0,24.7,16.5,40.0,11454.8
2019-12-20,0.0,30.4,19.0,26.6,9813.26
2019-12-21,0.0,27.2,20.0,33.5,11269.83
2019-12-22,0.0,12.9,18.1,20.9,7642.72
2019-12-23,0.0,17.3,16.8,24.5,8460.16
2019-12-24,0.6,12.7,19.4,27.4,8670.76
2019-12-25,4.4,24.3,19.9,27.4,7430.68
2019-12-26,0.2,31.0,18.0,28.1,8509.18
2019-12-27,0.0,30.8,19.2,28.5,9324.59
2019-12-28,0.0,30.6,16.6,29.9,9806.43
2019-12-29,0.0,20.7,18.1,29.3,9773.2
2019-12-30,0.0,26.8,18.1,31.0,10848.99
2019-12-31,0.0,28.2,17.7,42.1,11638.99
2020-01-01,0.0,28.1,19.1,24.7,8492.82
2020-01-02,0.0,20.5,19.9,25.3,9101.15
2020-01-03,0.0,28.2,21.9,30.3,10858.09
2020-01-04,0.0,30.2,20.1,44.7,12334.04
2020-01-05,0.0,19.6,20.4,24.6,8220.91
2020-01-06,0.0,5.4,17.4,25.2,8795.51
2020-01-07,2.0,17.5,19.9,29.4,10506.18
2020-01-08,10.2,19.4,21.2,26.1,9715.67
2020-01-09,0.0,11.8,21.3,25.2,9179.49
2020-01-10,0.0,27.6,21.8,30.2,11920.34
2020-01-11,0.4,6.8,18.9,26.5,8302.9
2020-01-12,0.8,3.1,18.1,21.6,7690.59
2020-01-13,1.8,20.4,15.4,26.2,8671.97
2020-01-14,0.0,25.6,16.5,27.1,9412.35
2020-01-15,0.0,24.4,16.0,27.5,9524.55
2020-01-16,4.4,9.0,20.2,27.9,9316.72
2020-01-17,24.4,5.1,18.3,22.1,8401.15
2020-01-18,10.0,8.4,19.4,23.2,7744.74
2020-01-19,3.0,9.8,18.7,25.1,8025.98
2020-01-20,2.0,22.4,19.5,29.0,9787.26
2020-01-21,0.2,30.9,15.8,30.2,9925.09
2020-01-22,0.0,30.7,18.0,30.3,11679.1
2020-01-23,0.0,24.2,18.0,41.1,13330.14
2020-01-24,1.8,12.4,22.4,30.1,10052.6
2020-01-25,4.4,19.2,23.3,28.5,9861.13
2020-01-26,0.0,25.8,24.2,35.3,10840.67
2020-01-27,2.4,26.9,22.9,28.3,11056.05
2020-01-28,0.0,22.8,22.0,30.3,12349.85
2020-01-29,0.0,20.3,20.1,27.1,10778.14
2020-01-30,0.0,28.5,17.1,29.5,11979.43
2020-01-31,0.0,28.5,21.0,31.9,13143.76
2020-02-01,0.0,29.7,23.5,40.1,13634.63
2020-02-02,0.0,22.1,22.1,27.1,10938.26
2020-02-03,31.8,21.9,20.1,32.2,10741.33
2020-02-04,0.4,17.0,17.4,21.9,8166.43
2020-02-05,0.0,23.9,14.8,25.4,8698.81
2020-02-06,0.6,7.7,20.1,24.1,8592.13
2020-02-07,48.2,3.7,18.7,21.3,8552.26
2020-02-08,40.8,5.5,19.1,23.4,7873.51
2020-02-09,79.2,1.0,19.8,21.6,7920.61
2020-02-10,159.6,20.4,20.6,27.4,9346.36
2020-02-11,0.0,25.7,19.8,30.0,10020.15
2020-02-12,0.0,15.4,21.4,26.0,9397.17
2020-02-13,2.2,11.7,21.5,26.1,9502.26
2020-02-14,1.2,25.9,19.6,26.0,9197.97
2020-02-15,0.0,21.4,17.4,26.1,8881.07
2020-02-16,2.4,20.9,19.1,25.7,8594.98
2020-02-17,0.0,13.1,19.8,25.1,9255.9
2020-02-18,0.0,21.7,19.1,30.4,11079.33
2020-02-19,13.0,24.1,18.6,28.3,9104.13
2020-02-20,0.0,22.9,15.7,23.0,8722.59
2020-02-21,0.0,17.9,19.0,24.3,8413.87
2020-02-22,0.0,8.7,18.0,23.1,7801.96
2020-02-23,0.6,11.2,19.0,24.2,8139.82
2020-02-24,0.2,21.1,17.3,27.3,9418.22
2020-02-25,0.0,25.5,18.3,28.7,10252.21
2020-02-26,0.0,18.8,20.0,31.9,10196.1
2020-02-27,0.0,18.1,18.7,25.2,9024.06
2020-02-28,0.0,24.4,11.9,24.1,8559.55
2020-02-29,0.0,21.6,15.5,26.6,8329.8
2020-03-01,0.0,25.0,16.6,28.8,9781.28
2020-03-02,0.0,23.6,16.5,37.2,11344.04
2020-03-03,0.0,4.1,18.5,21.2,8786.32
2020-03-04,15.4,6.9,18.6,25.3,8827.24
2020-03-05,9.4,4.0,21.2,22.8,9021.99
2020-03-06,23.0,18.8,20.5,26.0,8680.04
2020-03-07,0.0,15.4,18.3,22.7,7680.05
2020-03-08,9.4,13.6,16.6,21.5,7691.79
2020-03-09,0.2,16.5,16.7,21.7,8220.92
2020-03-10,0.0,17.6,15.2,22.7,8392.67
2020-03-11,0.0,18.7,12.6,24.5,8509.13
2020-03-12,0.2,20.1,14.6,24.7,8631.93
2020-03-13,0.0,22.7,12.4,25.4,8295.05
2020-03-14,0.0,1.8,13.0,19.0,7705.42
2020-03-15,12.2,12.4,15.0,20.0,7939.49
2020-03-16,6.4,14.0,15.3,21.7,8476.08
2020-03-17,1.6,14.4,13.8,22.1,8458.57
2020-03-18,0.8,21.7,11.2,26.4,8498.9
2020-03-19,0.0,21.5,14.0,32.8,9539.15
2020-03-20,0.0,20.7,16.3,34.6,10226.72
2020-03-21,0.0,16.8,15.1,24.2,8131.27
2020-03-22,0.0,20.9,16.0,28.7,8287.98
2020-03-23,0.0,16.2,16.2,21.5,8224.17
2020-03-24,0.0,10.3,14.9,22.1,8389.77
2020-03-25,0.0,10.1,15.4,24.8,8347.31
2020-03-26,13.6,9.7,15.7,21.7,8322.77
2020-03-27,6.0,15.3,13.7,22.1,7959.54
2020-03-28,0.0,13.1,13.6,24.1,7840.03
2020-03-29,5.0,12.6,16.5,23.9,7956.25
2020-03-30,0.6,8.6,17.3,25.4,8317.5
2020-03-31,0.2,17.3,14.5,25.2,8523.36
2020-04-01,0.0,6.7,16.2,23.7,8324.82
2020-04-02,9.0,7.0,15.3,25.3,8398.97
2020-04-03,7.2,12.6,14.7,25.5,8414.49
2020-04-04,6.4,16.9,13.8,25.9,7730.94
2020-04-05,0.2,18.3,9.4,24.2,8088.95
2020-04-06,0.0,16.4,10.0,24.0,8725.82
2020-04-07,0.0,12.1,13.9,20.2,8723.16
2020-04-08,0.6,5.4,15.6,19.4,8639.7
2020-04-09,0.2,11.6,14.5,21.7,8536.62
2020-04-10,1.4,7.7,13.0,22.9,8115.61
2020-04-11,17.8,17.3,10.1,26.3,8093.91
2020-04-12,0.0,17.1,9.9,20.6,8122.55
2020-04-13,0.0,16.0,7.4,21.9,8237.26
2020-04-14,0.0,16.8,10.0,25.6,8753.41
2020-04-15,0.0,16.5,11.9,27.8,8805.66
2020-04-16,0.0,4.9,14.3,25.8,8675.58
2020-04-17,0.0,16.3,11.6,26.6,8478.38
2020-04-18,0.0,16.1,9.4,23.0,8132.82
2020-04-19,0.0,13.7,8.6,20.9,8267.96
2020-04-20,0.0,5.6,11.0,19.5,8868.11
2020-04-21,0.0,15.7,9.7,25.3,8685.43
2020-04-22,0.0,15.5,10.3,24.9,8632.97
2020-04-23,0.0,15.3,8.5,24.4,8756.95
2020-04-24,0.0,15.2,12.5,27.6,8492.38
2020-04-25,0.0,15.1,10.4,26.9,8071.34
2020-04-26,0.0,10.0,9.7,27.1,8191.68
2020-04-27,0.0,8.0,12.2,20.9,8876.89
2020-04-28,0.0,7.1,15.6,22.3,8769.32
2020-04-29,0.0,9.3,15.6,27.9,8852.97
2020-04-30,6.4,4.0,10.8,18.8,9471.04
2020-05-01,12.0,13.7,8.9,16.6,9826.56
2020-05-02,0.0,13.3,12.3,18.3,9186.82
2020-05-03,0.0,14.0,7.9,18.8,9080.3
2020-05-04,0.0,13.5,7.7,18.7,9823.34
2020-05-05,0.2,11.0,10.2,19.8,9513.53
2020-05-06,0.0,13.6,7.6,22.7,9291.21
2020-05-07,0.0,11.8,7.4,24.2,9144.39
2020-05-08,0.0,13.4,10.1,27.1,8651.19
2020-05-09,0.0,11.3,9.8,25.4,8345.99
2020-05-10,0.0,13.1,8.3,18.0,9079.5
2020-05-11,0.0,13.0,6.5,18.2,10250.27
2020-05-12,0.0,12.6,5.2,20.2,10008.65
2020-05-13,0.0,10.0,6.4,18.9,10195.56
2020-05-14,0.0,9.8,6.4,17.3,10376.27
2020-05-15,0.2,9.3,6.4,16.2,10242.8
2020-05-16,1.6,10.4,7.1,18.8,9255.04
2020-05-17,0.2,9.7,6.1,20.5,9310.81
2020-05-18,0.0,7.4,8.4,19.3,10136.43
2020-05-19,0.8,11.7,11.2,21.5,9721.22
2020-05-20,0.0,11.3,9.3,24.4,9354.23
2020-05-21,0.2,6.0,9.7,18.1,10104.44
2020-05-22,40.6,8.2,8.9,16.1,10680.81
2020-05-23,2.2,7.1,11.5,17.4,10032.05
2020-05-24,0.6,8.4,12.8,17.5,9935.7
2020-05-25,0.0,5.4,12.7,16.5,11148.12
2020-05-26,5.4,7.1,12.6,18.7,10493.34
2020-05-27,2.0,9.9,9.8,18.4,10162.61
2020-05-28,0.0,10.8,8.2,21.5,9924.68
2020-05-29,0.0,6.3,9.6,16.1,10144.32
2020-05-30,0.2,11.3,6.9,20.2,9276.19
2020-05-31,0.0,7.5,8.9,21.5,9239.52
2020-06-01,0.0,11.0,8.4,22.3,10238.38
2020-06-02,0.2,7.7,7.1,15.8,11588.33
2020-06-03,0.2,10.9,5.6,18.2,11001.07
2020-06-04,0.0,10.0,5.9,16.1,11241.11
2020-06-05,0.0,11.2,3.4,18.9,10731.79
2020-06-06,0.0,11.0,3.5,18.4,10146.86
2020-06-07,0.0,7.9,5.4,16.4,10356.92
2020-06-08,8.6,10.6,9.0,17.0,10470.07
2020-06-09,1.0,9.8,7.3,18.4,10836.23
2020-06-10,0.8,5.2,11.1,16.2,10755.09
2020-06-11,1.8,10.1,10.4,20.5,10366.66
2020-06-12,0.2,4.5,10.6,16.7,10462.02
2020-06-13,1.6,10.5,8.4,19.7,9499.67
2020-06-14,1.2,10.0,6.9,21.0,9596.16
2020-06-15,1.8,11.0,6.0,20.3,10568.08
2020-06-16,1.2,10.9,5.3,21.0,10389.26
2020-06-17,0.2,6.3,6.2,17.4,11113.26
2020-06-18,1.0,9.9,7.1,18.2,10755.29
2020-06-19,0.0,10.9,4.9,19.2,10301.93
2020-06-20,0.2,9.8,5.3,19.8,9664.21
2020-06-21,10.8,8.3,10.1,18.4,10232.98
2020-06-22,0.6,9.6,4.6,16.2,11785.27
2020-06-23,0.0,10.4,5.1,16.4,11980.08
2020-06-24,0.0,10.0,4.0,18.1,11394.18
2020-06-25,0.0,11.0,6.0,18.0,11233.08
2020-06-26,0.0,10.2,5.6,17.7,11015.04
2020-06-27,0.0,9.1,8.8,16.0,10651.08
2020-06-28,0.0,9.8,8.0,16.0,10961.22
2020-06-29,0.0,9.2,7.1,15.4,11575.8
2020-06-30,10.6,11.1,5.0,18.5,11366.71
2020-07-01,0.0,11.1,4.3,21.1,10759.78
2020-07-02,0.0,10.6,5.1,22.7,10107.38
2020-07-03,0.0,10.8,6.0,17.8,10551.08
2020-07-04,0.6,11.1,6.7,16.0,10619.09
2020-07-05,0.0,11.2,5.4,18.1,10738.32
2020-07-06,0.0,11.3,7.4,17.6,11452.33
2020-07-07,0.0,8.8,9.1,16.5,11444.93
2020-07-08,0.2,6.1,7.3,15.1,11346.82
2020-07-09,0.0,11.1,4.9,17.7,11130.64
2020-07-10,0.0,7.5,7.0,17.4,10791.27
2020-07-11,5.0,6.6,9.1,15.2,10202.43
2020-07-12,1.0,9.5,6.3,17.4,10627.94
2020-07-13,8.4,10.5,5.6,17.0,11461.61
2020-07-14,7.6,8.9,10.8,15.9,11668.99
2020-07-15,1.8,8.0,10.4,15.7,11517.67
2020-07-16,0.0,9.7,9.2,15.8,11402.02
2020-07-17,0.0,8.3,9.8,15.4,10966.79
2020-07-18,0.0,10.5,7.5,17.8,10198.37
2020-07-19,0.0,11.4,3.7,18.8,10120.36
2020-07-20,0.0,12.3,4.8,17.9,11222.65
2020-07-21,0.0,12.1,5.3,16.2,11739.02
2020-07-22,0.0,12.0,4.9,18.4,11412.82
2020-07-23,0.0,12.5,3.3,19.3,11276.89
2020-07-24,0.0,12.3,4.7,18.5,10838.44
2020-07-25,0.2,9.4,4.9,18.4,10350.39
2020-07-26,6.2,3.2,11.2,16.0,10722.49
2020-07-27,71.6,4.0,12.5,16.8,11551.78
2020-07-28,20.2,8.7,12.8,18.3,10780.31
2020-07-29,0.4,11.2,7.9,18.7,10551.31
2020-07-30,0.0,12.3,8.2,17.6,10878.42
2020-07-31,0.0,13.0,6.0,16.8,10722.05
2020-08-01,0.2,13.4,3.9,19.7,10056.51
2020-08-02,0.0,13.1,3.7,19.9,10337.87
2020-08-03,0.0,12.5,3.8,21.0,10864.97
2020-08-04,0.0,12.4,3.6,21.4,10702.53
2020-08-05,0.0,13.8,4.4,17.3,11544.22
2020-08-06,0.0,13.8,4.5,14.9,11908.24
2020-08-07,0.0,4.0,7.3,13.7,11880.64
2020-08-08,17.0,8.1,9.6,16.1,10366.24
2020-08-09,2.6,8.6,5.5,14.0,11721.16
2020-08-10,41.6,12.1,10.6,15.7,11735.61
2020-08-11,1.4,11.3,8.6,17.5,11064.42
2020-08-12,0.0,9.3,7.7,18.1,10863.32
2020-08-13,0.0,14.8,6.7,22.4,9890.78
2020-08-14,0.2,8.6,7.1,17.8,10496.57
2020-08-15,5.2,13.2,11.3,19.1,9595.14
2020-08-16,1.0,15.2,9.3,19.8,9690.76
2020-08-17,0.0,15.4,9.8,19.2,10247.62
2020-08-18,0.0,14.0,8.3,20.7,9933.88
2020-08-19,0.0,14.2,7.0,20.7,10533.06
2020-08-20,0.4,15.7,8.2,17.6,10685.63
2020-08-21,0.0,14.4,5.0,17.7,10454.05
2020-08-22,0.0,15.3,7.5,14.8,10765.92
2020-08-23,0.0,16.2,4.1,16.5,10662.53
2020-08-24,0.0,16.4,7.2,17.4,11149.92
2020-08-25,0.0,15.9,2.4,15.5,11500.53
2020-08-26,0.0,16.6,3.1,18.4,10933.85
2020-08-27,0.0,16.8,2.2,21.2,10429.81
2020-08-28,0.0,16.9,6.2,17.9,10086.35
2020-08-29,0.0,17.0,3.8,21.3,9143.53
2020-08-30,0.0,17.2,4.0,25.4,8710.85
2020-08-31,0.0,17.0,9.6,21.2,10090.8
2020-09-01,0.0,15.0,7.8,17.1,10046.14
2020-09-02,0.0,15.6,5.3,23.9,9441.79
2020-09-03,0.0,16.3,9.9,30.2,9044.16
2020-09-04,0.0,4.7,12.5,20.3,9018.9
2020-09-05,7.8,17.7,8.4,20.8,8385.24
2020-09-06,0.0,14.9,7.6,19.3,8678.09
2020-09-07,0.0,18.5,6.6,21.8,9284.89
2020-09-08,0.0,18.3,7.1,23.8,9031.87
2020-09-09,1.2,4.8,12.3,17.9,10255.73
2020-09-10,6.2,16.7,12.8,17.3,9853.68
2020-09-11,0.0,13.4,10.1,19.7,9144.28
2020-09-12,0.0,19.4,7.1,22.7,8467.86
2020-09-13,0.0,13.5,8.7,24.8,8655.85
2020-09-14,0.2,19.7,7.8,19.7,9021.34
2020-09-15,0.0,14.7,13.2,21.8,9003.34
2020-09-16,0.0,19.5,9.9,27.6,8874.04
2020-09-17,0.0,19.4,11.0,30.5,8847.75
2020-09-18,0.0,6.1,13.9,17.3,9001.94
2020-09-19,0.4,12.5,15.1,22.0,8110.6
2020-09-20,4.8,10.2,12.9,21.3,8369.79
2020-09-21,9.0,16.6,11.4,28.3,9072.37
2020-09-22,0.0,21.3,15.1,26.0,8719.37
2020-09-23,0.0,20.8,9.5,23.0,8869.74
2020-09-24,0.0,21.5,9.7,20.8,8974.41
2020-09-25,0.0,16.7,7.8,23.0,9089.91
2020-09-26,1.4,22.1,9.8,17.2,8900.59
2020-09-27,0.0,18.8,9.3,17.2,8977.14
2020-09-28,0.0,22.4,5.5,19.4,9271.89
2020-09-29,0.0,18.1,10.2,19.1,9148.04
2020-09-30,0.0,11.7,8.5,20.8,9209.73
2020-10-01,1.4,22.5,10.4,25.1,8598.69
2020-10-02,0.0,23.2,8.1,26.4,8271.89
2020-10-03,0.0,23.3,9.0,28.6,7926.56
2020-10-04,0.0,23.2,12.2,29.5,7759.37
2020-10-05,0.0,23.6,12.0,32.7,8368.35
2020-10-06,0.0,9.5,15.6,19.5,8389.44
2020-10-07,0.0,6.8,16.7,20.9,8451.43
2020-10-08,0.8,13.1,14.3,27.8,8370.56
2020-10-09,0.0,22.3,9.8,22.7,7945.2
2020-10-10,0.0,24.5,11.6,25.6,7507.26
2020-10-11,0.0,19.6,9.6,27.2,7788.95
2020-10-12,0.0,19.4,14.4,24.1,8336.96
2020-10-13,0.0,25.1,11.7,29.0,8544.86
2020-10-14,0.0,17.9,15.8,21.1,8231.45
2020-10-15,0.0,23.8,12.8,26.5,8520.02
2020-10-16,0.0,10.0,15.2,20.1,8139.13
2020-10-17,0.0,16.3,15.1,26.4,7898.85
2020-10-18,1.8,15.6,15.4,24.8,7833.12
2020-10-19,3.2,20.5,15.1,19.3,8265.48
2020-10-20,0.0,14.4,13.8,21.3,8263.87
2020-10-21,0.0,26.1,11.1,23.1,8268.43
2020-10-22,0.0,20.4,13.2,23.0,8401.0
2020-10-23,0.0,25.9,15.1,26.3,8289.45
2020-10-24,4.0,7.9,14.8,24.9,7956.9
2020-10-25,22.6,6.4,12.7,15.3,8445.64
2020-10-26,15.8,8.9,13.7,16.3,9324.77
2020-10-27,11.4,15.1,13.8,18.6,8538.05
2020-10-28,0.0,16.0,12.8,19.7,8384.58
2020-10-29,4.0,14.8,13.3,19.8,8304.85
2020-10-30,0.4,24.6,10.5,21.4,7895.61
2020-10-31,2.4,18.0,14.3,22.9,7711.74
2020-11-01,10.8,13.3,13.6,19.1,7780.44
2020-11-02,3.8,19.0,12.1,20.5,8131.95
2020-11-03,0.0,27.2,11.4,21.6,8130.29
2020-11-04,0.0,26.3,11.0,25.2,8379.01
2020-11-05,3.2,3.6,12.5,21.1,8880.37
2020-11-06,16.0,25.1,12.0,19.0,7917.11
2020-11-07,0.0,22.4,10.8,19.3,7591.23
2020-11-08,0.0,24.3,13.9,19.4,7617.46
2020-11-09,0.0,19.3,11.8,20.6,8112.92
2020-11-10,0.0,28.5,9.9,21.6,8228.87
2020-11-11,0.0,29.5,11.6,24.1,8594.28
2020-11-12,0.0,20.2,15.7,31.0,8871.05
2020-11-13,4.2,15.9,15.7,28.8,8039.33
2020-11-14,5.4,29.6,14.6,25.5,7767.03
2020-11-15,0.0,30.0,14.0,28.3,8922.88
